id,numberInStock,cost,productId,createdAt
5143904e-fec5-40da-98a4-a9d6888507f1,-1.0,28.358373641967773,cee1f79b-5d10-4079-89bf-56217d01642c,2026-06-03 13:54:12.420000
000ccb5d-863c-41d4-9d6a-1848dc1c194d,-1.0,28.358373641967773,cee1f79b-5d10-4079-89bf-56217d01642c,2026-06-03 13:54:12.421000
ae8920a2-ce61-4f0a-9340-ab9a37cc0fa4,-1.0,34.333560943603516,e5457146-26de-49e8-a70c-5b0b9c0350ef,2026-06-03 13:54:12.430000
e9fef965-f206-4ec5-bcad-86968acde374,-1.0,9.777725219726562,fb6844cb-30ae-4ecf-abf4-278aa1736b43,2026-06-03 13:54:12.432000
4dc2af13-de05-4cd6-b88f-27958a186f4a,-1.0,36.575565338134766,fc0d434e-5301-4f19-b8c5-6b4638c6475c,2026-06-03 13:54:12.435000
69c5d917-2802-4820-915b-17bd148d1343,-1.0,15.34807300567627,557bf027-1b43-47b3-8222-a3459c8581e7,2026-06-03 13:54:12.437000
7eaadfdc-855a-4f41-8c0c-01b1b0caa416,-1.0,28.358373641967773,cee1f79b-5d10-4079-89bf-56217d01642c,2026-06-03 13:54:12.439000
902eeb7e-4da0-48cd-b98a-18e67a39334b,-1.0,28.358373641967773,cee1f79b-5d10-4079-89bf-56217d01642c,2026-06-03 13:54:12.446000
b98ae63f-b508-459d-bc82-64b49cb7c6d0,-1.0,11.184062004089355,1682d2a6-6949-4883-b239-c91a99f21f29,2026-06-03 13:54:12.448000
310062b6-7533-4438-9a18-4d619802a7c3,-1.0,9.777725219726562,fb6844cb-30ae-4ecf-abf4-278aa1736b43,2026-06-03 13:54:12.450000
5e863af8-d04b-4b26-b0de-f93cc94dbd93,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:12.455000
3120c5a2-7670-490d-b1c3-dce2107dea3d,-1.0,35.63466262817383,a0508bf4-0a8e-4a9f-897a-2c09ed7075d4,2026-06-03 13:54:12.456000
b4b9a936-17a9-46e4-80e9-4f1f2509c3db,-1.0,11.184062004089355,1682d2a6-6949-4883-b239-c91a99f21f29,2026-06-03 13:54:12.460000
4d5660fd-656f-4a92-b118-439bb6d59c15,-1.0,15.34807300567627,557bf027-1b43-47b3-8222-a3459c8581e7,2026-06-03 13:54:12.463000
d7ada0a7-ffb7-47df-a539-7968dae35648,-1.0,28.358373641967773,cee1f79b-5d10-4079-89bf-56217d01642c,2026-06-03 13:54:12.464000
38ffdf1c-8495-4789-8ab1-9a45a755443b,-1.0,9.777725219726562,fb6844cb-30ae-4ecf-abf4-278aa1736b43,2026-06-03 13:54:12.470000
dcdfc3cd-4c88-4849-a751-75d59b39c85c,-1.0,38.46653747558594,43595f60-f7c4-4523-af75-90d58ec54fa2,2026-06-03 13:54:12.471000
05ce4210-7aaa-4b94-9537-1ae72a7b9ae1,-1.0,9.777725219726562,fb6844cb-30ae-4ecf-abf4-278aa1736b43,2026-06-03 13:54:12.475000
6e8bba7b-46f6-497a-8ba8-7d689ebf38c1,-1.0,11.184062004089355,1682d2a6-6949-4883-b239-c91a99f21f29,2026-06-03 13:54:12.482000
1dfb18ac-33a4-4e92-b840-25392dd46f7e,-1.0,15.34807300567627,557bf027-1b43-47b3-8222-a3459c8581e7,2026-06-03 13:54:12.487000
7d044338-3bf8-43af-8ec8-fefd361355bd,-1.0,34.333560943603516,e5457146-26de-49e8-a70c-5b0b9c0350ef,2026-06-03 13:54:12.492000
f3b64625-0c08-4bc0-8945-59e53ccd1672,-1.0,11.184062004089355,1682d2a6-6949-4883-b239-c91a99f21f29,2026-06-03 13:54:12.494000
67e22f68-ecf5-44c8-8811-8af89659b255,-1.0,3.705742835998535,b261027f-e10d-4a22-9a60-69a6e4e97301,2026-06-03 13:54:12.501000
23479383-11ce-4c88-b840-d5195f5f25e7,-1.0,3.705742835998535,b261027f-e10d-4a22-9a60-69a6e4e97301,2026-06-03 13:54:12.505000
770eeec0-e89c-487d-82e8-3c8e7bcbd532,-1.0,15.34807300567627,557bf027-1b43-47b3-8222-a3459c8581e7,2026-06-03 13:54:12.508000
1b771032-58c4-4cf0-8d75-92b9f833e616,-1.0,3.705742835998535,b261027f-e10d-4a22-9a60-69a6e4e97301,2026-06-03 13:54:12.513000
02e986e2-ce20-42d5-994c-efd72d240daf,-1.0,38.46653747558594,43595f60-f7c4-4523-af75-90d58ec54fa2,2026-06-03 13:54:12.517000
e2cb36af-b945-4bd1-bcb5-0d8f378ad4dc,-1.0,3.705742835998535,b261027f-e10d-4a22-9a60-69a6e4e97301,2026-06-03 13:54:12.530000
0249ca48-d751-4301-8fbe-6458c21c2671,-1.0,35.63466262817383,a0508bf4-0a8e-4a9f-897a-2c09ed7075d4,2026-06-03 13:54:12.535000
23e67c55-4b77-48a8-9b31-59cbe72d740c,-1.0,3.705742835998535,b261027f-e10d-4a22-9a60-69a6e4e97301,2026-06-03 13:54:12.539000
21a1f2a5-ed46-4edb-93e6-06afd93ca09f,-1.0,36.575565338134766,fc0d434e-5301-4f19-b8c5-6b4638c6475c,2026-06-03 13:54:12.542000
76e3f437-3568-41e8-9e65-da27f7274071,-1.0,3.705742835998535,b261027f-e10d-4a22-9a60-69a6e4e97301,2026-06-03 13:54:12.545000
d0544676-246b-4536-a513-d31503a35417,-1.0,11.184062004089355,1682d2a6-6949-4883-b239-c91a99f21f29,2026-06-03 13:54:12.552000
a2f9d3fe-fcd2-423d-8806-831aa334da63,-1.0,9.777725219726562,fb6844cb-30ae-4ecf-abf4-278aa1736b43,2026-06-03 13:54:12.556000
7732a4a1-8653-4401-8792-5383658e79ce,-1.0,11.184062004089355,1682d2a6-6949-4883-b239-c91a99f21f29,2026-06-03 13:54:12.559000
4e0b37e9-df56-47ce-a314-ac2df114251b,-1.0,34.333560943603516,e5457146-26de-49e8-a70c-5b0b9c0350ef,2026-06-03 13:54:12.562000
2ffd2253-b514-4b55-9b4b-0c51ae003dd5,-1.0,3.705742835998535,b261027f-e10d-4a22-9a60-69a6e4e97301,2026-06-03 13:54:12.571000
d5a2f979-d816-4835-8aa1-310237f2b90c,-1.0,35.63466262817383,a0508bf4-0a8e-4a9f-897a-2c09ed7075d4,2026-06-03 13:54:12.576000
ad5a2996-a352-418e-9cf4-c67c6b2193d7,-1.0,9.777725219726562,fb6844cb-30ae-4ecf-abf4-278aa1736b43,2026-06-03 13:54:12.586000
ead5b09c-6adf-4a6b-8555-698e6489f670,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:12.591000
53ff22cc-4f98-46d5-b8ab-94853e8a738e,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:12.596000
52250a8f-1436-4a67-a812-16ea89024ca5,-1.0,15.34807300567627,557bf027-1b43-47b3-8222-a3459c8581e7,2026-06-03 13:54:12.600000
038f851b-03be-4b71-8a5d-c36fa1bec129,-1.0,35.63466262817383,a0508bf4-0a8e-4a9f-897a-2c09ed7075d4,2026-06-03 13:54:12.608000
16edf3e8-8750-417d-a1f4-382032516736,-1.0,36.575565338134766,fc0d434e-5301-4f19-b8c5-6b4638c6475c,2026-06-03 13:54:12.615000
d0ce7a90-e043-45f9-85b0-7c8ce5fa663f,-1.0,34.333560943603516,e5457146-26de-49e8-a70c-5b0b9c0350ef,2026-06-03 13:54:12.619000
53ff37f8-5adb-4189-9d60-0f5e1488e1e4,-1.0,34.333560943603516,e5457146-26de-49e8-a70c-5b0b9c0350ef,2026-06-03 13:54:12.625000
1835ff2f-0200-4320-a77b-59a1bf965734,-1.0,28.358373641967773,cee1f79b-5d10-4079-89bf-56217d01642c,2026-06-03 13:54:12.631000
56a09878-3546-4558-8218-021b8a3e0980,-1.0,11.184062004089355,1682d2a6-6949-4883-b239-c91a99f21f29,2026-06-03 13:54:12.636000
05fb64d1-56b2-4ca6-9157-788aac86c8f4,-1.0,15.34807300567627,557bf027-1b43-47b3-8222-a3459c8581e7,2026-06-03 13:54:12.648000
4e0e6dc6-a961-4b28-8da7-fd602c4b905f,-1.0,15.34807300567627,557bf027-1b43-47b3-8222-a3459c8581e7,2026-06-03 13:54:12.652000
229f38cd-f624-48a5-8380-44d811ac3eb5,-1.0,36.575565338134766,fc0d434e-5301-4f19-b8c5-6b4638c6475c,2026-06-03 13:54:12.655000
08530519-2b43-4ac7-bff4-288f62a36b91,-1.0,11.184062004089355,1682d2a6-6949-4883-b239-c91a99f21f29,2026-06-03 13:54:12.658000
133a6a8f-4bdc-4b62-8125-6858dd065307,-1.0,35.63466262817383,a0508bf4-0a8e-4a9f-897a-2c09ed7075d4,2026-06-03 13:54:12.663000
42360c68-c6f4-4ba3-92fc-12376934e2d2,-1.0,36.575565338134766,fc0d434e-5301-4f19-b8c5-6b4638c6475c,2026-06-03 13:54:12.678000
8b8e2881-09d2-47d9-8eca-7d23f1bb35f2,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:12.684000
e1d0df6d-068f-4938-a5ab-b3c35b5ffc03,-1.0,3.705742835998535,b261027f-e10d-4a22-9a60-69a6e4e97301,2026-06-03 13:54:12.689000
6c9e6ce1-cd12-4afc-8dc5-d2de07ae2de6,-1.0,9.777725219726562,fb6844cb-30ae-4ecf-abf4-278aa1736b43,2026-06-03 13:54:12.693000
759907a8-121f-4031-99e1-59fc7e8543c7,-1.0,9.777725219726562,fb6844cb-30ae-4ecf-abf4-278aa1736b43,2026-06-03 13:54:12.697000
f94e2f9f-d703-4086-97d5-37b41791199e,-1.0,3.705742835998535,b261027f-e10d-4a22-9a60-69a6e4e97301,2026-06-03 13:54:12.707000
b8e3c7c0-2cf7-4aad-9be7-3e807204ed35,-1.0,35.63466262817383,a0508bf4-0a8e-4a9f-897a-2c09ed7075d4,2026-06-03 13:54:12.715000
8e9363e4-53df-4dd4-8a65-1950a9d1b80b,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:12.722000
d38d918f-763c-4c4b-b6b3-ee3d97200de6,-1.0,36.575565338134766,fc0d434e-5301-4f19-b8c5-6b4638c6475c,2026-06-03 13:54:12.735000
4b94cc1b-8b81-4d2c-9461-b3168e227531,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:12.739000
272f0776-a5ab-4a37-abd9-3924b2ef9aa4,-1.0,11.184062004089355,1682d2a6-6949-4883-b239-c91a99f21f29,2026-06-03 13:54:12.743000
b5742667-4e49-49fd-a464-03fa9d5f0fc7,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:12.753000
2d85ac06-b3ba-4ea8-abdc-192095d7bc6d,-1.0,28.358373641967773,cee1f79b-5d10-4079-89bf-56217d01642c,2026-06-03 13:54:12.757000
e6a7497a-000c-48f1-844b-e82418f64eef,-1.0,15.34807300567627,557bf027-1b43-47b3-8222-a3459c8581e7,2026-06-03 13:54:12.760000
d2ba2b4a-dce0-48e5-895f-117798e8dd56,-1.0,35.63466262817383,a0508bf4-0a8e-4a9f-897a-2c09ed7075d4,2026-06-03 13:54:12.764000
a6615da1-093d-4f95-bafa-dac805f762ac,-1.0,38.46653747558594,43595f60-f7c4-4523-af75-90d58ec54fa2,2026-06-03 13:54:12.777000
d84ccd8f-5333-43d4-8193-814b2d92c0c6,-1.0,35.63466262817383,a0508bf4-0a8e-4a9f-897a-2c09ed7075d4,2026-06-03 13:54:12.782000
b1a68a61-3520-4f64-8699-d4af57612806,-1.0,35.63466262817383,a0508bf4-0a8e-4a9f-897a-2c09ed7075d4,2026-06-03 13:54:12.786000
0d24f288-278b-477d-a2f2-e7cc8793bd72,-1.0,15.34807300567627,557bf027-1b43-47b3-8222-a3459c8581e7,2026-06-03 13:54:12.790000
3a89032c-4ffb-4828-854b-204d30e23d9b,-1.0,38.46653747558594,43595f60-f7c4-4523-af75-90d58ec54fa2,2026-06-03 13:54:12.799000
707c0424-0e00-4dc5-a422-eba3de82c9b2,-1.0,15.34807300567627,557bf027-1b43-47b3-8222-a3459c8581e7,2026-06-03 13:54:12.802000
79ed5069-b72d-46ae-af25-2cb0af478703,-1.0,3.705742835998535,b261027f-e10d-4a22-9a60-69a6e4e97301,2026-06-03 13:54:12.804000
ae403c29-722c-4ee3-8fa7-56ac064d8531,-1.0,36.575565338134766,fc0d434e-5301-4f19-b8c5-6b4638c6475c,2026-06-03 13:54:12.808000
2be3daa4-cc21-4f8b-9e36-58ba0509ac5e,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:12.817000
983f3cd7-8a07-4365-99c2-e50728792944,-1.0,36.575565338134766,fc0d434e-5301-4f19-b8c5-6b4638c6475c,2026-06-03 13:54:12.821000
ace628c6-4c39-41a4-a2f4-580ad12ad764,-1.0,36.575565338134766,fc0d434e-5301-4f19-b8c5-6b4638c6475c,2026-06-03 13:54:12.825000
abda7e3a-3e9c-4f2d-8689-655cad36b441,-1.0,34.333560943603516,e5457146-26de-49e8-a70c-5b0b9c0350ef,2026-06-03 13:54:12.836000
c297ddbf-383b-4f07-8ce7-ab4dbf27b12e,-1.0,34.333560943603516,e5457146-26de-49e8-a70c-5b0b9c0350ef,2026-06-03 13:54:12.840000
b281d021-c91b-48fa-98ee-6428bd2ffd09,-1.0,28.358373641967773,cee1f79b-5d10-4079-89bf-56217d01642c,2026-06-03 13:54:12.843000
2976db29-8947-445c-98f5-c75435653f9d,-1.0,35.63466262817383,a0508bf4-0a8e-4a9f-897a-2c09ed7075d4,2026-06-03 13:54:12.850000
cc35f506-08b4-4b97-9481-a44821d509c6,-1.0,36.575565338134766,fc0d434e-5301-4f19-b8c5-6b4638c6475c,2026-06-03 13:54:12.854000
a59dd1f8-8589-4d61-9089-438bce9f8379,-1.0,15.34807300567627,557bf027-1b43-47b3-8222-a3459c8581e7,2026-06-03 13:54:12.858000
e19d3e71-e01d-469d-8e7b-cfedca4da5b7,-1.0,3.705742835998535,b261027f-e10d-4a22-9a60-69a6e4e97301,2026-06-03 13:54:12.868000
19b61e57-3a4c-461d-af6a-ea87f0697808,-1.0,34.333560943603516,e5457146-26de-49e8-a70c-5b0b9c0350ef,2026-06-03 13:54:12.872000
17cbd229-ad84-464d-8c89-9012f7548963,-1.0,34.333560943603516,e5457146-26de-49e8-a70c-5b0b9c0350ef,2026-06-03 13:54:12.879000
5756f717-059f-45a4-b688-5015003a8e84,-1.0,3.705742835998535,b261027f-e10d-4a22-9a60-69a6e4e97301,2026-06-03 13:54:12.892000
0304fdb0-b97f-4ee2-b427-0e1b180ac926,-1.0,3.705742835998535,b261027f-e10d-4a22-9a60-69a6e4e97301,2026-06-03 13:54:12.900000
f408215f-a3b7-4ac8-b71e-04ef2582cb22,-1.0,34.333560943603516,e5457146-26de-49e8-a70c-5b0b9c0350ef,2026-06-03 13:54:12.904000
7d05a42b-5f76-4ad3-b7ca-e1472353a0d0,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:12.909000
61a7ab68-516c-41d8-aed8-b6d53ec8d32f,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:12.914000
1e2353db-4ca4-4966-9490-f27e08456132,-1.0,3.705742835998535,b261027f-e10d-4a22-9a60-69a6e4e97301,2026-06-03 13:54:12.919000
3c92f344-46d7-475c-bb8b-6ded8815845f,-1.0,36.575565338134766,fc0d434e-5301-4f19-b8c5-6b4638c6475c,2026-06-03 13:54:12.935000
8e987ce0-8e02-46de-b1f8-1e8c772ff879,-1.0,34.333560943603516,e5457146-26de-49e8-a70c-5b0b9c0350ef,2026-06-03 13:54:12.939000
1b6fe8d2-ce9e-4712-a221-b978700de4de,-1.0,38.46653747558594,43595f60-f7c4-4523-af75-90d58ec54fa2,2026-06-03 13:54:12.944000
02883581-769a-4240-831b-c13f80ed0322,-1.0,38.46653747558594,43595f60-f7c4-4523-af75-90d58ec54fa2,2026-06-03 13:54:12.955000
315cc67f-73e2-4984-b482-527d1f717e48,-1.0,34.333560943603516,e5457146-26de-49e8-a70c-5b0b9c0350ef,2026-06-03 13:54:12.959000
7528e98f-5d66-42ad-8afc-08ec37468d50,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:12.963000
0b7a5084-13a4-447f-9b9f-07bec4533aca,-1.0,36.575565338134766,fc0d434e-5301-4f19-b8c5-6b4638c6475c,2026-06-03 13:54:12.968000
83f6116d-b8a0-42b7-9449-85201b05aa0d,-1.0,36.575565338134766,fc0d434e-5301-4f19-b8c5-6b4638c6475c,2026-06-03 13:54:12.986000
d3d6813a-6984-4b43-9b4f-c5f0f16498f4,-1.0,15.34807300567627,557bf027-1b43-47b3-8222-a3459c8581e7,2026-06-03 13:54:12.996000
c5201220-e57e-4eaa-88e7-2b2b492d1963,-1.0,38.46653747558594,43595f60-f7c4-4523-af75-90d58ec54fa2,2026-06-03 13:54:13.003000
b6116a52-dda1-4446-80b1-9ed51b50e24c,-1.0,35.63466262817383,a0508bf4-0a8e-4a9f-897a-2c09ed7075d4,2026-06-03 13:54:13.006000
a5d4328e-134d-4b00-a0ca-a8d834885db0,-1.0,38.46653747558594,43595f60-f7c4-4523-af75-90d58ec54fa2,2026-06-03 13:54:13.010000
6adea692-0938-4f5e-a811-04cc4f41bdd3,-1.0,11.184062004089355,1682d2a6-6949-4883-b239-c91a99f21f29,2026-06-03 13:54:13.022000
5f16dcf6-56df-4c72-8e4a-e8451f19b2c2,-1.0,36.575565338134766,fc0d434e-5301-4f19-b8c5-6b4638c6475c,2026-06-03 13:54:13.029000
3d53790f-4fb3-4829-b6f4-c279188bff24,-1.0,35.63466262817383,a0508bf4-0a8e-4a9f-897a-2c09ed7075d4,2026-06-03 13:54:13.035000
8ceb1064-0615-4460-a2ed-10bdcfa5d8be,-1.0,11.184062004089355,1682d2a6-6949-4883-b239-c91a99f21f29,2026-06-03 13:54:13.045000
33dabcb1-c52b-4de7-9bb4-7cca595184ff,-1.0,9.777725219726562,fb6844cb-30ae-4ecf-abf4-278aa1736b43,2026-06-03 13:54:13.050000
d6847a0a-6761-406e-b459-0a7cb46da090,-1.0,35.63466262817383,a0508bf4-0a8e-4a9f-897a-2c09ed7075d4,2026-06-03 13:54:13.054000
be07d59c-e89c-47eb-b7a1-6108694a8776,-1.0,15.34807300567627,557bf027-1b43-47b3-8222-a3459c8581e7,2026-06-03 13:54:13.058000
fae9dfcf-e1b3-4979-ad45-049d7f088b6e,-1.0,36.575565338134766,fc0d434e-5301-4f19-b8c5-6b4638c6475c,2026-06-03 13:54:13.062000
f2a02e91-ccd5-4e95-83ca-aebf38cb42fc,-1.0,36.575565338134766,fc0d434e-5301-4f19-b8c5-6b4638c6475c,2026-06-03 13:54:13.081000
cbf913fa-0f19-4b49-8c0f-7dc6f037b150,-1.0,3.705742835998535,b261027f-e10d-4a22-9a60-69a6e4e97301,2026-06-03 13:54:13.087000
bc8a9df6-cf54-40b8-85f7-e107f3f2cd0f,-1.0,28.358373641967773,cee1f79b-5d10-4079-89bf-56217d01642c,2026-06-03 13:54:13.091000
26824f66-de99-455e-9f14-50e6a24bde45,-1.0,35.63466262817383,a0508bf4-0a8e-4a9f-897a-2c09ed7075d4,2026-06-03 13:54:13.096000
6476c964-e936-48ce-b15e-707348dbfb2a,-1.0,36.575565338134766,fc0d434e-5301-4f19-b8c5-6b4638c6475c,2026-06-03 13:54:13.109000
13fb766f-0881-40c3-8423-8b1e0cc44f5d,-1.0,38.46653747558594,43595f60-f7c4-4523-af75-90d58ec54fa2,2026-06-03 13:54:13.116000
8d93a08a-7f0b-4c89-bb64-73354af0f444,-1.0,34.333560943603516,e5457146-26de-49e8-a70c-5b0b9c0350ef,2026-06-03 13:54:13.121000
c628884a-e96f-40c8-984b-4e5556f2f72c,-1.0,35.63466262817383,a0508bf4-0a8e-4a9f-897a-2c09ed7075d4,2026-06-03 13:54:13.135000
160d351a-5c0c-4335-b2f8-4516746743a4,-1.0,11.184062004089355,1682d2a6-6949-4883-b239-c91a99f21f29,2026-06-03 13:54:13.140000
5a227c66-64a1-4771-b3ab-c46a7083e643,-1.0,36.575565338134766,fc0d434e-5301-4f19-b8c5-6b4638c6475c,2026-06-03 13:54:13.145000
904a0c26-814b-48ae-8538-bc6da89a58cf,-1.0,34.333560943603516,e5457146-26de-49e8-a70c-5b0b9c0350ef,2026-06-03 13:54:13.150000
e1e2219c-ba3a-4b19-b8c8-353ac05fe3f4,-1.0,28.358373641967773,cee1f79b-5d10-4079-89bf-56217d01642c,2026-06-03 13:54:13.163000
dd51afcd-721b-4920-bc0a-cc06c224c01c,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:13.174000
e1a77f82-1738-4954-8680-81638073f872,-1.0,38.46653747558594,43595f60-f7c4-4523-af75-90d58ec54fa2,2026-06-03 13:54:13.186000
9038c913-3a19-4bfe-9252-0954dccd9f6c,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:13.195000
7a6637fa-7978-49e0-b320-f37f98612b2e,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:13.200000
2b36cda6-bb7c-4d90-a51d-fc29864c9ff7,-1.0,11.184062004089355,1682d2a6-6949-4883-b239-c91a99f21f29,2026-06-03 13:54:13.209000
00885add-bdbb-45a7-83b4-2c9d7ff7fd44,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:13.213000
34170792-87fe-4bfd-ae4f-dbda68268498,-1.0,35.63466262817383,a0508bf4-0a8e-4a9f-897a-2c09ed7075d4,2026-06-03 13:54:13.219000
5a0df101-0e0e-46e0-b5fa-1fc11d5c2bab,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:13.236000
a4eb922c-cca8-49ac-b9d7-242f45a986f8,-1.0,38.46653747558594,43595f60-f7c4-4523-af75-90d58ec54fa2,2026-06-03 13:54:13.241000
bb425d63-9a79-4f8a-b7bf-6f350afff2bd,-1.0,3.705742835998535,b261027f-e10d-4a22-9a60-69a6e4e97301,2026-06-03 13:54:13.247000
083d4ed2-c0e0-432a-aaea-0806f3e1a97a,-1.0,15.34807300567627,557bf027-1b43-47b3-8222-a3459c8581e7,2026-06-03 13:54:13.260000
7f553eeb-6dc8-45af-b32f-1d1bfdc2acc5,-1.0,15.34807300567627,557bf027-1b43-47b3-8222-a3459c8581e7,2026-06-03 13:54:13.266000
c388c6ec-24d5-4558-8b1b-8d8764a43ad9,-1.0,38.46653747558594,43595f60-f7c4-4523-af75-90d58ec54fa2,2026-06-03 13:54:13.271000
684940c9-9a9f-418b-9da3-e54723be4e56,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:13.281000
5ff3d503-958a-4a92-9161-c5083f879dc0,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:13.288000
67d25dd3-7210-437e-8d84-865ad404ecb5,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:13.301000
a001237e-c1ad-471e-8c1a-37c299a22404,-1.0,28.358373641967773,cee1f79b-5d10-4079-89bf-56217d01642c,2026-06-03 13:54:13.306000
30a4c197-29ef-4963-beb8-8c622a87fad4,-1.0,15.34807300567627,557bf027-1b43-47b3-8222-a3459c8581e7,2026-06-03 13:54:13.311000
e973b9c1-96f3-462f-a061-42e19803cd3c,-1.0,38.46653747558594,43595f60-f7c4-4523-af75-90d58ec54fa2,2026-06-03 13:54:13.327000
6b60accd-c8e5-4423-adfe-6874435f74c6,-1.0,35.63466262817383,a0508bf4-0a8e-4a9f-897a-2c09ed7075d4,2026-06-03 13:54:13.336000
625d4a7d-bae2-4619-b52e-3aa9bfd337f5,-1.0,38.46653747558594,43595f60-f7c4-4523-af75-90d58ec54fa2,2026-06-03 13:54:13.342000
d2a84f3f-be8c-4e2d-9ffe-96e88f652408,-1.0,11.184062004089355,1682d2a6-6949-4883-b239-c91a99f21f29,2026-06-03 13:54:13.347000
19ec5bd1-1eed-49b1-9b0b-54176f5d4608,-1.0,34.333560943603516,e5457146-26de-49e8-a70c-5b0b9c0350ef,2026-06-03 13:54:13.352000
3dde1832-76cf-40cf-b7f9-102e6de3b562,-1.0,38.46653747558594,43595f60-f7c4-4523-af75-90d58ec54fa2,2026-06-03 13:54:13.368000
48b59ff4-6d82-4da0-a8fd-782b777d2799,-1.0,38.46653747558594,43595f60-f7c4-4523-af75-90d58ec54fa2,2026-06-03 13:54:13.376000
8c737242-8b96-4030-90b4-037bcb3e78bc,-1.0,38.46653747558594,43595f60-f7c4-4523-af75-90d58ec54fa2,2026-06-03 13:54:13.385000
ae04271c-c7fe-40d0-9c12-76fc4071ebf7,-1.0,3.705742835998535,b261027f-e10d-4a22-9a60-69a6e4e97301,2026-06-03 13:54:13.394000
81b88996-da84-4e6d-be9a-4cf258cf586b,-1.0,11.184062004089355,1682d2a6-6949-4883-b239-c91a99f21f29,2026-06-03 13:54:13.404000
91737f72-1cbc-4598-9f4e-69861e915ca1,-1.0,14.057904243469238,fdb859c8-d5bd-4450-b5c4-ab7ac112d826,2026-06-03 13:54:13.413000
ddadea5b-b4c0-42a4-8966-c13acf7408e0,-1.0,15.34807300567627,557bf027-1b43-47b3-8222-a3459c8581e7,2026-06-03 13:54:13.423000
