transactionId,receiptNumber,grandTotal,transactionDate
4581df46-f701-4e80-ae89-30084900c4c9,20260504-00000022,156.35491967201233,2026-05-04 15:14:28.000000
3a4b0845-f236-4a19-bb6e-9e940d72dbdb,20260504-00000023,117.61989831924438,2026-05-04 21:41:32.000000
b25f283a-8b46-444f-851c-30c1c947ae92,20260504-00000024,109.01129364967346,2026-05-04 09:49:24.000000
8e7e4ef3-a34f-45f2-8d0d-e5539fc5f976,20260504-00000025,121.2818694114685,2026-05-04 19:09:32.000000
2e169400-c368-4173-986e-2f8aff19135d,20260504-00000026,109.44787621498108,2026-05-04 10:04:51.000000
8b12780f-f170-43ed-befc-02b924bf09cd,20260504-00000027,90.46608090400696,2026-05-04 15:38:40.000000
f74e26e1-e9b8-4db0-a3ad-5b5edf850439,20260504-00000028,4.632178544998169,2026-05-04 18:29:36.000000
ed44a6e4-d0c9-425b-9733-b3c1bbbe884d,20260504-00000029,87.32606887817383,2026-05-04 09:37:38.000000
d30ff3ed-190e-4300-942d-a83157d4e7fd,20260504-00000030,136.71957969665527,2026-05-04 18:09:47.000000
33e9e95c-b4dd-4c37-a3de-20f6ae6f0bc1,20260504-00000031,154.29196000099182,2026-05-04 16:14:20.000000
67892561-cb8e-4c58-b442-d709a9987f00,20260504-00000032,205.61421990394592,2026-05-04 13:48:32.000000
ee1e2197-1f6e-4e31-9189-5aee3f2a5f75,20260504-00000033,104.24286246299744,2026-05-04 19:13:20.000000
e21c26fe-7550-423b-804e-d6b6a639cdbb,20260504-00000034,135.65011024475098,2026-05-04 21:16:43.000000
57e4af8c-fc22-436a-8169-34f23303550b,20260504-00000035,130.34293055534363,2026-05-04 12:21:42.000000
01dc5e34-55bc-4818-b3a4-60cb697e06da,20260504-00000036,45.71945667266846,2026-05-04 13:18:41.000000
07005690-1202-4ddd-ae21-4a6e74b3de63,20260504-00000037,91.00012302398682,2026-05-04 12:47:59.000000
a9a16c07-8350-47eb-be17-34c73abf048c,20260504-00000038,147.15981364250183,2026-05-04 11:55:49.000000
84947f49-66ec-4c5e-a311-2ff05105b71f,20260504-00000039,35.44796705245972,2026-05-04 18:31:58.000000
195dfbd1-37b6-4be3-969d-f1b8a73036d9,20260504-00000040,17.572380304336548,2026-05-04 14:04:01.000000
8a1e02e0-49c4-4c73-987b-c09bd737fa9f,20260504-00000041,48.08317184448242,2026-05-04 08:26:39.000000
a0db8380-653b-4dd7-97e1-d238cd00ac5e,20260504-00000042,35.144760608673096,2026-05-04 08:16:47.000000
c3167297-a2de-460e-9d49-a687789ab3c4,20260504-00000043,76.09578609466553,2026-05-04 13:02:27.000000
b9c47da9-9b78-4cea-abac-7d66b54da2ec,20260504-00000044,70.28773069381714,2026-05-04 15:57:27.000000
4754948b-c3b7-4134-94d0-d5bcefedc4b8,20260504-00000045,121.59811496734619,2026-05-04 13:26:36.000000
8b4e2322-888d-4e75-87cc-3cf880975083,20260504-00000046,72.2054386138916,2026-05-04 11:26:10.000000
710cae20-0d0d-4115-8f64-a69dbef23d44,20260504-00000047,197.60670065879822,2026-05-04 21:07:04.000000
e0f98b78-053d-4319-a31c-81a37df96ca8,20260504-00000048,144.24951553344727,2026-05-04 19:02:26.000000
4e1562ba-ac62-491d-8881-65cf6f3dcf95,20260504-00000049,4.632178544998169,2026-05-04 11:43:52.000000
7fa77366-be9f-4024-9a17-cb95eca037b8,20260504-00000050,13.980077505111694,2026-05-04 20:06:27.000000
74628220-cc35-498e-a2c9-30161b6fb555,20260504-00000051,17.572380304336548,2026-05-04 12:40:15.000000
5b84d7e9-1b48-44b3-ac6c-0009d2b8caa0,20260504-00000052,79.67442274093628,2026-05-04 10:26:35.000000
1a214175-d0ec-40df-a2b6-bd8d45e881ef,20260504-00000053,45.71945667266846,2026-05-04 20:30:03.000000
e92f85ac-6f03-49d4-a6c8-a39d2f44cdba,20260504-00000054,135.9822416305542,2026-05-04 21:16:54.000000
0c3ff780-2ab4-4dce-bd5d-c6d066303070,20260504-00000055,100.79852223396301,2026-05-04 12:37:52.000000
7f7db087-6082-4b60-9631-e88a8b0de6b5,20260504-00000056,19.185091257095337,2026-05-04 17:55:51.000000
8d674a1f-a994-4c03-bb77-c05c5fac6d71,20260504-00000057,116.61539077758789,2026-05-04 18:35:48.000000
b0426624-6a6f-44cb-8f12-27b0529678db,20260504-00000058,24.444313049316406,2026-05-04 09:06:59.000000
a32f077b-30f1-42ae-96fa-115b13ec2b9d,20260504-00000059,17.572380304336548,2026-05-04 09:19:35.000000
6ea3db9f-931c-4822-a4c0-a12ef0587057,20260504-00000060,13.980077505111694,2026-05-04 19:34:16.000000
e6397752-f9f3-4d93-862e-49229f8a9437,20260504-00000061,117.92489528656006,2026-05-04 19:35:07.000000
10ca51ec-9523-48b5-b77c-576b52348387,20260504-00000062,59.69953417778015,2026-05-04 17:44:51.000000
ffa73afc-a157-4875-b6c4-9f455080ab31,20260504-00000063,139.76258158683777,2026-05-04 18:17:30.000000
22f7b809-44c3-46dc-8548-942cfd2dabed,20260504-00000064,156.24262690544128,2026-05-04 12:58:55.000000
acff9f9d-8e53-4ca8-a44e-bc009256dfdd,20260504-00000065,13.980077505111694,2026-05-04 13:00:01.000000
dc2878c1-ff37-4d53-875d-4c130463d39d,20260504-00000066,13.980077505111694,2026-05-04 15:13:39.000000
5949686f-0a11-446d-b0fb-f39775838c4a,20260504-00000067,141.4727520942688,2026-05-04 19:44:26.000000
e773e8b4-997a-48b6-abd2-af81c52bd9b1,20260504-00000068,146.15288853645325,2026-05-04 21:39:19.000000
7eca05ea-4c40-431a-8d46-f1a1c8460855,20260504-00000069,63.15558433532715,2026-05-04 13:58:52.000000
4962a276-4f54-4311-a90f-dff357f3da09,20260504-00000070,70.59272766113281,2026-05-04 11:58:40.000000
84d1bf40-843c-4772-bbb1-4a832102c938,20260504-00000071,45.71945667266846,2026-05-04 09:54:57.000000
be191a72-8c22-40bb-912c-b0ef1565c48b,20260504-00000072,99.88184571266174,2026-05-04 20:05:15.000000
c2695e08-9bbc-4edd-aea5-edfb00f457f1,20260504-00000073,83.53113889694214,2026-05-04 15:47:45.000000
5616b7a4-5dda-46ee-8314-caab8661f13b,20260504-00000074,47.67012357711792,2026-05-04 11:14:20.000000
d62fd113-7248-48df-acb7-73c378b76a2c,20260504-00000075,42.916951179504395,2026-05-04 12:39:42.000000
a17464ac-10a5-42c7-81a3-01347d6820f1,20260504-00000076,97.55000948905945,2026-05-04 21:52:00.000000
f1c52a59-84b2-4c1c-a37e-cc173d13d2d4,20260504-00000077,141.65675520896912,2026-05-04 08:23:47.000000
0bed226b-82d8-481d-a406-0ce0f001dbcb,20260504-00000078,116.44376993179321,2026-05-04 18:24:07.000000
02881b74-17ed-4d63-8da8-392b6d909c90,20260504-00000079,44.543328285217285,2026-05-04 16:23:39.000000
5a6712bf-29ea-46b2-91b8-d19400647aa1,20260504-00000080,77.3881995677948,2026-05-04 16:43:17.000000
38845fa4-a365-4092-b889-7c129d36f497,20260504-00000081,183.88365387916565,2026-05-04 10:28:26.000000
be9bf660-6774-4a3d-a8cc-8afae446ecb8,20260504-00000082,124.94203805923462,2026-05-04 18:59:17.000000
15580534-58c5-462f-a99e-39001be37de1,20260504-00000083,4.632178544998169,2026-05-04 12:23:17.000000
2af67971-1260-4f59-a023-b276d56b5c00,20260504-00000084,4.632178544998169,2026-05-04 13:40:49.000000
6e9380c1-3b59-4a18-9a17-695a9fad7d3f,20260504-00000085,12.222156524658203,2026-05-04 16:10:53.000000
b54ce0cf-5df7-40cc-854d-2c59261f1c02,20260504-00000086,75.50928473472595,2026-05-04 19:43:00.000000
6a2d8f7f-aa11-4215-a56e-81ac74ac9531,20260504-00000087,19.185091257095337,2026-05-04 11:54:58.000000
66d43344-721b-4cec-a66d-bc1fb20db277,20260504-00000088,136.71957969665527,2026-05-04 09:14:29.000000
0eb71ac7-4231-4d93-a6a6-1a32886439ce,20260504-00000089,117.95785427093506,2026-05-04 21:59:39.000000
5605cbbd-264d-4529-a62b-e153ab14a5b4,20260504-00000090,89.08665657043457,2026-05-04 20:01:39.000000
0240b66a-2978-4f5a-8571-d482ab0bf203,20260504-00000091,168.70862007141113,2026-05-04 18:35:43.000000
7c2408dd-4678-49ff-83eb-01c3ecf3656f,20260504-00000092,45.71945667266846,2026-05-04 15:41:33.000000
efa3cf72-3006-4d5a-9599-804e404f17d1,20260504-00000093,63.72841954231262,2026-05-04 18:24:52.000000
ad5f2e69-6f11-4b7d-abbe-037947b5fa5d,20260504-00000094,92.2134518623352,2026-05-04 12:34:53.000000
06846a33-7e79-4377-9cc9-e528871ea58b,20260504-00000095,53.020347356796265,2026-05-04 12:38:23.000000
74f04f16-9da3-4c36-97ac-483e88379666,20260504-00000096,48.08317184448242,2026-05-04 20:35:30.000000
cd8b4124-8855-45a3-8703-5ff291fa60ce,20260504-00000097,91.08732342720032,2026-05-04 12:04:40.000000
8132500f-d691-43ec-bfbd-80b86b10283b,20260504-00000098,143.2694661617279,2026-05-04 11:12:25.000000
acd177c8-c35a-4e85-ac7c-b5ab5f28f42f,20260504-00000099,69.92264032363892,2026-05-04 21:41:53.000000
505123fa-d9d0-4f4e-b104-beab08ec2b88,20260504-00000100,93.9713728427887,2026-05-04 13:02:55.000000
54e6d36d-1bb2-4a45-8635-716d7cf8e99c,20260504-00000101,36.03942632675171,2026-05-04 09:07:03.000000
21f47575-96bc-408a-b349-0d8c4452e842,20260504-00000102,47.54912972450256,2026-05-04 09:33:03.000000
f9c94bd5-f59e-45e1-a0ee-b37624bfafd3,20260504-00000103,189.87372040748596,2026-05-04 21:36:41.000000
19d9bb56-b753-4981-b2aa-5580a7c66fd3,20260504-00000104,117.38636016845703,2026-05-04 18:01:09.000000
bc82d637-aa1f-43f2-9f6c-288470f1f29e,20260504-00000105,106.65903687477112,2026-05-04 13:36:11.000000
22eba90a-9b45-4a51-ab9f-bc3253e59062,20260504-00000106,56.98243856430054,2026-05-04 18:12:08.000000
8266614f-8803-4fc6-931e-8a595cd1742c,20260504-00000107,88.63640785217285,2026-05-04 21:34:24.000000
84bccf52-df01-4c90-a069-4f427620bd3a,20260504-00000108,4.632178544998169,2026-05-04 12:54:30.000000
d313a532-e72d-4f62-8967-12d265389f31,20260504-00000109,48.08317184448242,2026-05-04 16:24:41.000000
5e08349b-6cde-4b06-b9b9-30aa020ffc02,20260504-00000110,154.15570735931396,2026-05-04 13:41:01.000000
d0e1fd8e-0ec6-4aad-906a-bce478530eb5,20260504-00000111,60.48933148384094,2026-05-04 12:09:01.000000
5853a761-da53-4cb8-ac0c-7d48bbdc5415,20260504-00000112,45.71945667266846,2026-05-04 10:02:35.000000
4f229306-3d45-4a7b-8812-6dc5d13a93f8,20260504-00000113,113.15646409988403,2026-05-04 19:13:42.000000
3d734566-c554-4ac9-9953-20e41343b43b,20260504-00000114,42.916951179504395,2026-05-04 14:08:58.000000
fbb34b7b-04ea-44c1-a5e9-092d718d7c31,20260504-00000115,141.35175824165344,2026-05-04 21:50:15.000000
2cfe5922-4465-4c38-9055-ab4f58e32956,20260504-00000116,69.20459508895874,2026-05-04 20:26:34.000000
c49a2b46-07c9-4324-8ad1-b8eeb2fb9a18,20260504-00000117,36.757471561431885,2026-05-04 11:37:38.000000
ff354b91-ec60-42e1-8283-b39986ff1740,20260504-00000118,107.11712002754211,2026-05-04 15:07:12.000000
e6eca9c7-179e-44e3-83af-213102b1eab3,20260504-00000119,224.24081087112427,2026-05-04 19:14:28.000000
779b03e1-3f37-4f14-a3b0-17e7339d5702,20260504-00000120,45.71945667266846,2026-05-04 10:05:57.000000
dddec94c-df5d-4f32-a17c-38ac8da8b76e,20260504-00000121,139.69082951545715,2026-05-04 11:20:23.000000
0056930c-697e-4b56-bb3d-bdfdad8b6728,20260504-00000122,94.12624955177307,2026-05-04 15:41:36.000000
8c066292-814e-4623-8fc4-931a424ba6c3,20260504-00000123,4.632178544998169,2026-05-04 18:24:24.000000
78d41140-fc5c-4b14-af27-bae9b2d8a393,20260504-00000124,180.84985971450806,2026-05-04 12:57:34.000000
ee5d2e70-6c59-4a4c-a85e-e92a09a9cd0e,20260504-00000125,107.83516526222229,2026-05-04 21:40:33.000000
86cb7254-b6fb-43c2-b64b-73d1cd4e3d83,20260504-00000126,13.980077505111694,2026-05-04 15:01:22.000000
6cb4635e-8134-4f67-9bd8-a784b8a5faa3,20260504-00000127,82.47692823410034,2026-05-04 21:22:09.000000
9031aeb2-92d2-4285-9adb-e749fcc3b26c,20260504-00000128,17.572380304336548,2026-05-04 18:53:18.000000
ed94c1ed-d617-46e3-ae74-c16f995d76d0,20260504-00000129,74.28540587425232,2026-05-04 18:36:11.000000
ad2d72e2-23ec-4b3d-9fd8-439f12538485,20260504-00000130,139.47370171546936,2026-05-04 21:52:52.000000
912bdfed-9f76-471f-94a2-f8022564675a,20260504-00000131,35.44796705245972,2026-05-04 21:51:41.000000
276bfdd3-227a-4006-8d02-1eb0635984f1,20260504-00000132,35.44796705245972,2026-05-04 14:32:19.000000
7982662c-c86c-422f-a3c7-4c21fdbc338b,20260504-00000133,56.89702868461609,2026-05-04 21:28:18.000000
3ce6f1fe-e024-4638-9d1a-a862c0b56a0c,20260504-00000134,98.73980402946472,2026-05-04 09:47:56.000000
612a48af-63b8-414d-92d2-7928176a5a31,20260504-00000135,127.71880149841309,2026-05-04 15:30:48.000000
875ea54a-9bba-474e-811d-2897010a7ce3,20260504-00000136,158.26838612556458,2026-05-04 16:22:06.000000
bd506960-3985-4fe2-a206-aea1406dc8a6,20260504-00000137,63.291836977005005,2026-05-04 11:18:29.000000
5e1dbdcc-702e-41b4-bdb4-4408905ae75d,20260504-00000138,127.3445463180542,2026-05-04 20:04:08.000000
adbdf1da-9fec-4d4c-bdd5-cf52ee58ab0d,20260504-00000139,13.980077505111694,2026-05-04 11:44:01.000000
d17398f0-ca69-4cc3-b4a5-4ab8902d5967,20260504-00000140,13.980077505111694,2026-05-04 14:01:59.000000
a08c2c59-cfc9-4283-8ef1-9b7c38bc4f92,20260504-00000141,133.9170742034912,2026-05-04 13:13:06.000000
456a1433-59f8-4826-a86a-05b675a0a631,20260504-00000142,113.66251349449158,2026-05-04 13:35:18.000000
2ff1aab2-a241-4409-b157-b13468a970e6,20260504-00000143,146.97805404663086,2026-05-04 12:53:03.000000
1227ae70-47c8-4c70-910a-f2ce7a4f71ed,20260504-00000144,79.68808889389038,2026-05-04 20:10:57.000000
8c488cc8-902c-4588-8315-e1810e1a8143,20260504-00000145,57.55527377128601,2026-05-04 17:16:29.000000
f8441a4e-fc9e-4d14-8247-e71b0ff26d19,20260504-00000146,98.73980402946472,2026-05-04 19:37:37.000000
c737a33d-c906-4300-b364-179197239509,20260504-00000147,70.16376972198486,2026-05-04 08:29:01.000000
50bfb15e-95df-4dd4-8ab9-79d248b1a542,20260504-00000148,17.572380304336548,2026-05-04 19:40:53.000000
c74b4db9-7b09-43bc-b0d8-b9030d0db876,20260505-00000149,98.05605888366699,2026-05-05 08:57:59.000000
c9fd7b93-011b-4ebe-96b2-eb5431fc5422,20260505-00000150,109.6511721611023,2026-05-05 12:08:54.000000
8d8d86aa-65c5-4527-9860-97f189ea54f4,20260505-00000151,127.23721861839294,2026-05-05 10:56:53.000000
c5d3e427-4154-4bdc-aaca-2293994c6e0c,20260505-00000152,109.11574482917786,2026-05-05 17:33:50.000000
9cee454f-7e85-4b8f-bb9f-7ea348367787,20260505-00000153,12.222156524658203,2026-05-05 19:43:26.000000
789a9cd3-0f98-4d28-8608-28373acebcaa,20260505-00000154,87.46027946472168,2026-05-05 17:52:14.000000
03c05699-be2d-49ba-a58a-9cdb0099e683,20260505-00000155,102.71623015403748,2026-05-05 15:28:18.000000
5ae6bef3-dce1-456a-a46d-65b7fee34e0d,20260505-00000156,57.652525901794434,2026-05-05 10:39:10.000000
32f7c045-5d37-4a66-87ed-55984885cb26,20260505-00000157,180.84985971450806,2026-05-05 15:11:42.000000
4baf110c-0d95-4297-8d78-5a97cdb41694,20260505-00000158,97.56367564201355,2026-05-05 14:15:06.000000
7f8b9d51-956a-415b-bd8a-5bf99a6770ca,20260505-00000159,214.3471598625183,2026-05-05 17:33:02.000000
97100120-31ea-4623-85b8-1c51583e03f1,20260505-00000160,125.79166889190674,2026-05-05 10:28:29.000000
526ee6d8-9da9-48ec-af2c-648c26471dc1,20260505-00000161,136.8883240222931,2026-05-05 13:01:24.000000
4e11cc7e-4307-4e06-b21d-4e802a310850,20260505-00000162,53.020347356796265,2026-05-05 13:33:39.000000
a5c10057-b4fe-43e9-916f-df8ae2cb6276,20260505-00000163,57.94161319732666,2026-05-05 09:14:22.000000
e432670d-2ff1-474c-a3ae-437163204726,20260505-00000164,93.52295637130737,2026-05-05 13:59:04.000000
9ab5e3ea-7468-4aaf-8367-ad5c324fde98,20260505-00000165,62.063249349594116,2026-05-05 18:38:11.000000
e390c885-37f5-430a-b567-cfb81bb468b4,20260505-00000166,87.79822707176208,2026-05-05 14:49:40.000000
1fca9984-f5bf-44eb-b90e-fd98ea0f9469,20260505-00000167,60.305328369140625,2026-05-05 10:52:08.000000
1ef3359b-9622-453f-91a3-87e2d9e9c6a1,20260505-00000168,12.222156524658203,2026-05-05 08:11:21.000000
7944991f-e9ea-4352-9148-af4917fdd222,20260505-00000169,154.82154369354248,2026-05-05 21:33:54.000000
df6dec8f-de49-47a3-8906-f6ffd4a1ff81,20260505-00000170,36.757471561431885,2026-05-05 19:32:44.000000
94d94787-01ee-457d-91b7-91f8cf9d119f,20260505-00000171,83.51680397987366,2026-05-05 10:39:08.000000
ad669a16-0463-4ef3-b1f6-520dfe69304a,20260505-00000172,143.48642826080322,2026-05-05 11:43:41.000000
abf92c38-9384-45ad-8040-23539880a8ec,20260505-00000173,138.34595680236816,2026-05-05 13:31:34.000000
91f67774-3158-4864-b846-93f2fa1a5d5e,20260505-00000174,53.020347356796265,2026-05-05 17:49:14.000000
cb7c5ed8-3bd9-4a49-90a0-b7ec9185f9aa,20260505-00000175,46.64887189865112,2026-05-05 15:06:17.000000
6459a6d3-c1a5-4da5-b2ce-ba548df52055,20260505-00000176,107.82149910926819,2026-05-05 11:41:23.000000
e058b940-6437-4df1-a1d2-8b083e7ccaf3,20260505-00000177,79.67442274093628,2026-05-05 19:58:20.000000
ff439524-e1eb-4f08-8e88-076f12f4fc5f,20260505-00000178,49.42804455757141,2026-05-05 19:41:56.000000
cb52ac02-9a12-40ba-9e76-f7bc4344be6d,20260505-00000179,164.3953561782837,2026-05-05 14:19:12.000000
06231ecc-17f8-47c2-9c77-8ccf7ce784fb,20260505-00000180,161.347895860672,2026-05-05 08:36:24.000000
f25ac5dd-f508-474f-8ba9-55e27300d17b,20260505-00000181,150.58402299880981,2026-05-05 14:46:50.000000
5fb14b94-7902-4047-84cb-aa10f0555a06,20260505-00000182,52.71535038948059,2026-05-05 10:47:31.000000
0a699d43-4172-4f79-9b67-61969e34130d,20260505-00000183,42.916951179504395,2026-05-05 12:52:20.000000
b1e063fe-8922-43e8-b310-80c65d7ac3a7,20260505-00000184,52.35026001930237,2026-05-05 09:51:02.000000
94c06589-589d-4540-8ad9-0eaf277d8a0c,20260505-00000185,53.03897142410278,2026-05-05 10:54:26.000000
eafdf461-b5fd-4bab-89d1-1c430e01280a,20260505-00000186,4.632178544998169,2026-05-05 13:44:25.000000
60084b43-d5c9-49a1-8ffb-3f9309c72ddc,20260505-00000187,34.42671537399292,2026-05-05 13:35:06.000000
67c89a4c-8f36-46d8-a74a-339c7cc216e8,20260505-00000188,121.48827314376831,2026-05-05 10:23:29.000000
9e8cb2c3-4b57-4478-9605-aec612af991f,20260505-00000189,103.06673407554626,2026-05-05 13:34:28.000000
6a1da9ad-8a6f-4bef-b82f-8e6713d320ca,20260505-00000190,19.185091257095337,2026-05-05 16:08:58.000000
ccee416f-39df-4058-b160-3271b1c7b9a2,20260505-00000191,114.93838667869568,2026-05-05 20:54:33.000000
f4805e51-4cbe-4019-9880-53b92b63e6b5,20260505-00000192,163.0215585231781,2026-05-05 21:43:18.000000
c6056f45-1359-434e-8b74-130c7adc69bf,20260505-00000193,102.61648535728455,2026-05-05 10:38:49.000000
da3d70eb-4eac-40d9-995e-1ef10dafe5e6,20260505-00000194,98.05605888366699,2026-05-05 15:06:52.000000
94cd2336-1a00-49ac-a398-930f7a453717,20260505-00000195,26.202234029769897,2026-05-05 21:27:18.000000
d5384d96-c459-4df5-9688-59ecf92845f0,20260505-00000196,47.67012357711792,2026-05-05 19:14:54.000000
26ecf09b-314c-4f45-b15b-cdc5155d3768,20260505-00000197,44.543328285217285,2026-05-05 11:32:16.000000
cf9d9756-039b-49c8-8e65-9d8ae4b54296,20260505-00000198,66.69542789459229,2026-05-05 17:20:12.000000
6c8761e6-f7ed-4da6-81fa-171d01fa506c,20260505-00000199,137.5559937953949,2026-05-05 11:07:49.000000
711354c7-5d56-439b-b1c7-1a9a9de9dd72,20260505-00000200,19.185091257095337,2026-05-05 19:38:40.000000
77aa7e33-225a-4a4a-8fa6-53ee9756d0eb,20260505-00000201,104.44615840911865,2026-05-05 19:46:21.000000
649f74bb-03c8-4436-8043-572c3a2253d7,20260505-00000202,91.00012302398682,2026-05-05 21:20:58.000000
0b737d3c-bdb5-4e44-ae40-91762af41066,20260505-00000203,44.543328285217285,2026-05-05 10:32:00.000000
9d0b4f48-58ff-4f37-81b4-3a4a80615fad,20260505-00000204,44.543328285217285,2026-05-05 15:09:40.000000
3906f65c-fd28-4f13-b59e-9edab1cda1e3,20260505-00000205,81.3413417339325,2026-05-05 11:55:39.000000
daaecf03-1b7a-4a94-9592-59319592a12f,20260505-00000206,48.08317184448242,2026-05-05 18:52:56.000000
84dee172-656a-4b47-9ab4-542c9d8ef8a1,20260505-00000207,169.7532045841217,2026-05-05 17:43:50.000000
b107cd84-76c5-40b7-80ad-dc999b68e3f5,20260505-00000208,102.48494148254395,2026-05-05 13:21:08.000000
b57aa074-4eb6-4e6d-8a3d-5f7d8239efb5,20260505-00000209,146.40992760658264,2026-05-05 09:24:43.000000
88480e1d-d095-4d16-ac58-ed73c0754d11,20260505-00000210,107.83516526222229,2026-05-05 19:43:13.000000
de363937-f31d-4242-8725-91625f300e9f,20260505-00000211,125.71075201034546,2026-05-05 09:11:59.000000
e400ecd6-fcb9-45c8-8312-113aefc5fa86,20260505-00000212,116.61539077758789,2026-05-05 09:52:10.000000
aeac1c5c-449c-4b68-ad22-3d2b5cead2cc,20260505-00000213,139.993417263031,2026-05-05 19:04:06.000000
7d3d047f-2780-4739-88e3-a80655e4e18d,20260505-00000214,48.08317184448242,2026-05-05 09:06:48.000000
44897fd7-8366-4571-bfd0-aa9dbfd53a81,20260505-00000215,165.168776512146,2026-05-05 21:55:46.000000
fc3f377b-9e75-463e-8d34-8ee781270cde,20260505-00000216,12.222156524658203,2026-05-05 18:06:43.000000
f87891a9-4508-427d-a394-08a32575f9e6,20260505-00000217,125.71075201034546,2026-05-05 17:36:29.000000
3f1852bc-d56d-449b-9cfd-747f481a3634,20260505-00000218,96.84563040733337,2026-05-05 16:20:09.000000
2ccb310f-ed96-49b9-8ffd-9faea034d77e,20260505-00000219,113.02067875862122,2026-05-05 17:55:21.000000
a42503f2-b4e5-4d38-a257-310fa049aae5,20260505-00000220,147.90164470672607,2026-05-05 09:53:34.000000
022df272-cf82-4b91-8bf0-eaad25f4cdf6,20260505-00000221,29.79453682899475,2026-05-05 08:09:11.000000
84fb5a1b-9a1d-4466-8c41-778d8c2a2c19,20260505-00000222,12.222156524658203,2026-05-05 08:11:48.000000
5a2d1ebd-1c29-4a59-9e3b-65c2af76d274,20260505-00000223,12.222156524658203,2026-05-05 09:27:27.000000
916c3666-8bd2-4d70-bc56-e925c2995a49,20260505-00000224,92.3449957370758,2026-05-05 13:04:52.000000
6dc3cada-d0fd-4708-b128-a5af3721f5c0,20260505-00000225,113.15646409988403,2026-05-05 14:25:10.000000
1921eeae-4033-45fb-ab81-84c0eafa5e54,20260505-00000226,138.51495265960693,2026-05-05 14:34:03.000000
dd64ebbb-46ee-4c51-94ca-786688e259d7,20260505-00000227,44.543328285217285,2026-05-05 08:46:57.000000
9785a7f4-294b-4df4-9166-2cec4d7abf8f,20260505-00000228,170.70991396903992,2026-05-05 12:46:45.000000
1fbf07d5-6861-46a7-99d3-938705dffb1d,20260505-00000229,13.980077505111694,2026-05-05 16:21:53.000000
04ea8558-b041-480c-b4c6-8046373a778c,20260505-00000230,102.18218803405762,2026-05-05 17:49:53.000000
dcd08f9f-3af2-4916-828a-9378b3adfaa0,20260505-00000231,44.543328285217285,2026-05-05 14:48:22.000000
e07df51b-5428-4f9a-8537-085ffc4c84bd,20260505-00000232,91.00012302398682,2026-05-05 13:06:44.000000
653b175c-43af-4a94-9d37-8e3e09371358,20260505-00000233,155.865877866745,2026-05-05 08:23:29.000000
b1f5b41b-4e0a-427a-a698-d95a726b32d0,20260505-00000234,4.632178544998169,2026-05-05 20:49:33.000000
40d49703-9e3b-4bc0-8293-730b6215b4ab,20260505-00000235,117.92489528656006,2026-05-05 19:38:47.000000
926326b9-95ee-4771-8c10-24ebbc5d7607,20260505-00000236,62.10204243659973,2026-05-05 11:11:25.000000
